10.1016/j.abb.2004.02.034	0C4C4B2C	Controlled glycosylation of therapeutic antibodies in plants	Recombinant therapeutic monoclonal antibodies (mAb) can be expressed, assembled, and glycosylated in plants. Transgenic plants, producing anti-rabies mAb and anti-colorectal cancer mAb, were obtained from Agrobacterium-mediated transformation. The heavy chain (HC) of anti-rabies mAb was fused to the Lys-Asp-Glu-Leu (KDEL) endoplasmic reticulum retention signal whereas the HC of anti-colorectal cancer mAb was not fused to the KDEL sequence. Gel release of glycans and detection by high-performance liquid chromatography (HPLC), together with computer assisted analysis and matrix-assisted laser desorption/ionization time-of-flight (MALD-TOF) mass spectrometry, revealed that the plant-derived anti-rabies mAb with KDEL contained mainly oligomannose type N-glycans while the plant-derived anti-colorectal cancer mAb carried mainly biantennary glycans with and without a pentose sugar, that is thought to be xylose. This finding indicates that the KDEL sequence can affect the N-glycosylation processing of antibody in plant cells. The plant-derived mAbs with addition of a KDEL sequence did not contain any of the known antigenic glycan epitopes that are frequently found in other plant glycans or in mammalian-derived mAbs. The altered glycosylation on both plant-derived mAbs did not affect the activities that are required for therapy. These results indicate that plant genetic engineering could provide an effective and inexpensive means to control the glycosylation of therapeutic proteins such as mAbs, by the addition of a KDEL signal as a regulatory element. ?? 2004 Elsevier Inc. All rights reserved.	36	2004
10.1111/j.1467-9299.2010.01868.x	087E51BD	The content and context of organizational ethics	The aim of this paper is to provide an empirical contextual picture of what is truly valued most in different public and private sector organizations. Through a series of qualitative in-depth interviews (n = 38), that were a follow-up to an earlier survey study among public and private sector managers (n = 382), a number of crucial organizational values were presented to and discussed with a selection of top managers from a variety of Dutch public and private sector organizations. The decision-making context from the interviews provides insight into why, when, how and to what extent specific values are important. A number of unexpected differences and similarities between organizations with a different sectoral status emerge from the data, which shed new light on existing predispositions on value preferences in government and business conduct.	11	2011
10.1177/1043463102014003001	07A3B151	Revealed Preference and External Reference	Amartya Sen claims that the standard axioms of rational choice theory\nare not subject to `internal consistency'. That is, in order to discover\nwhether someone behaves inconsistently or irrationally one must look\nbeyond the choice function to the actors' motivaions. This is true.\nIntentional explanations require reference to the environment or\ncontext in which choice takes place. However, rather than being inconsistent\nwith standard von Neumann-Morgernstern accounts of utility and with\nrevealed preference analysis, as Sen maintains, such externalist\narguments show the standard accounts are necessary for intentional\nexplanation.	9	2002
10.1590/S0102-695X2008000300013	04F4307C	Estudo fitoquímico de goiaba (Psidium guajava L.) com potencial antioxidante para o desenvolvimento de formulação fitocosmética		2	2008
10.1186/1471-230X-10-85	0A9D9B64	A meta-analysis for the effect of prophylactic GTN on the incidence of post-ERCP pancreatitis and on the successful rate of cannulation of bile ducts.	BACKGROUND: Glyceryl trinitrate (GTN) has been shown to be able to relax the sphincter of Oddi (SO) both in animals and humans. Theoretically, the use of these compounds during and after endoscopic retrograde cholangiopancreatgraphy (ERCP) could relax the biliary and pancreatic sphincters, facilitating cannulation of common bile duct (CBD) during the procedure, or minimizing potential pancreatic outflow obstruction after the procedure. However, clinical trials evaluating the protective effect of GTN on the post-endoscopic retrograde cholangiopancreatgraphy pancreatitis (PEP) have yielded inconclusive results. This meta-analysis is to systematically assess the effect of prophylactic administration of glyceryl trinitrate (GTN) on the prevention of PEP and the effect on the cannulation of bile ducts. METHODS: By searching PubMed (1966 to September 2009), CENTRAL (Cochrane Controlled trials Register; issue 3, 2009) and EMBASE.com (1984 to September 2009), two independent reviewers systematically identified prospective randomized controlled trials (RCTs) detecting the effect of prophylactic GTN on the incidence of PEP and on the cannulation of bile ducts. A meta-analysis of these clinical trials was then performed. RESULTS: There are 55/899(6.1%) patients suffering PEP in the treatment group versus 95/915(10.4%) patients in the placebo group. The overall pooled risk of PEP was significantly lower in the GTN group than in the placebo group (OR 0.56, 95% CI: 0.40 to 0.79, p = 0.001). Subgroup analyses suggested that GTN administered by the sublingual form (OR 0.34,95% CI:0.16 to 0.75, p = 0.007) is more effective than transdermal route(OR 0.64,95% CI:0.40 to 1.01, p = 0.05), and the protective effect of GTN was far more obvious in the centers with high incidence of PEP (OR 0.40, 95% CI:0.24 to 0.67, p = 0.0006) than those centers with a low incidence of PEP (OR 0.75, 95% CI: 0.47 to 1.20, p = 0.22). Additionally, the meta-analysis suggests that GTN was not helpful for the cannulation of bile ducts. CONCLUSION: We concluded that prophylactic administration of GTN may significantly reduce the incidence of PEP and not be helpful for the cannulation of bile ducts.	6	2010
10.1590/S1415-52732002000300008	0A1F0DE3	Amenorr??ia e osteoporose em adolescentes atletas		18	2002
10.3945/jn.109.105312	029616AB	Landscape analysis of interactions between nutrition and vaccine responses in children.	The world's poorest children are likely to be malnourished when receiving their childhood vaccines. It is uncertain whether this affects vaccine efficacy and whether the coadministration of nutrient supplements with vaccines has beneficial or detrimental effects. More recently, a detrimental interaction between vitamin A (VA) supplementation (VAS) and the killed diphtheria-tetanus-pertussis vaccine given in early childhood has been suggested. This report provides a critical review of the published interactions between nutritional status and/or supplementation and vaccine responses in children. Due to an absence of evidence for most nutrients, this analysis focused on protein-energy, vitamins A and D, and iron and zinc. All vaccines were considered. Both observational studies and clinical trials that led to peer-reviewed publications in English or French were included. These criteria led to a pool of 58 studies for protein-energy malnutrition, 43 for VA, 4 for vitamin D, 10 for iron, and 22 for zinc. Our analysis indicates that malnutrition has surprisingly little or no effect on vaccine responses. Evidence for definitive adjunctive effects of micronutrient supplementation at the time of vaccination is also weak. Overall, the paucity, poor quality, and heterogeneity of data make it difficult to draw firm conclusions. The use of simple endpoints that may not correlate strongly with disease protection adds uncertainty. A detailed examination of the immunological mechanisms involved in potential interactions, employing modern methodologies, is therefore required. This would also help us understand the proposed, but still unproven, negative interactions between VAS and vaccine safety, a resolution of which is urgently required.	36	2009
10.1590/S0101-73302006000300008	0A51944C	"Agora seu filho entra mais cedo na escola": a criança de seis anos no ensino fundamental de nove anos em Minas Gerais		4	2006
10.1086/503528	0A48A450	Photometric Identification of Type Ia Supernovae at Moderate Redshift	Large photometric surveys with the aim of identifying many Type Ia supernovae (SNe) at moderate redshift are challenged in separating these SNe from other SN types. We are motivated to identify Type Ia SNe based only on broadband photometric information, since spectroscopic determination of the SN type, the traditional method, requires significant amounts of time on large telescopes. We consider the possible observables provided by a large synoptic photometry survey. We examine the optical colors and magnitudes of many SN types from z=0.1 to z=1.0, using space-based ultraviolet spectra and ground-based optical spectra to simulate the photometry. We also discuss the evolution of colors over the SN outburst and the use of host galaxy characteristics to aid in the identification of Type Ia SNe. We consider magnitudes in both the SDSS photometric system and in a proposed filter system with logarithmically spaced bandpasses. We find that photometric information in four bands covering the entire optical spectrum appears capable of providing identification of Type Ia SNe based on their colors at a single observed epoch soon after maximum light, even without independent estimates of the SN redshift. Very blue filters are extremely helpful, as at moderate redshift they sample the restframe ultraviolet spectrum where the SN types are very different. We emphasize the need for further observations of SNe in the restframe ultraviolet to fully characterize, refine, and improve this method of SN type identification.	5	2005
10.1080/01434632.2013.847940	0075B986	A mixed-method study of language-learning motivation and intercultural contact of international students	The mixed-method study presented in this paper investigates the changes in direct and indirect intercultural contact and language-learning attitudes and effort of international students in the United Kingdom. Seventy international learners of English were asked to fill in a questionnaire three times during one academic year in an international foundation program. An additional 10 students and two of their English language tutors were interviewed at the end of their study period. We analysed variations in language-learning motivation as well as in the frequency and type of contact the learners experienced at three distinct points of time during the international study programme. The results indicate that whereas written and media contact increased in frequency during the academic year, the participants engaged in less frequent spoken contact at the end of the period investigated. The qualitative and quantitative data show that contact experiences, socio-environmental factors and learner internal variables have a dynamic impact on each other and they together can play an important role in the language-learning experiences of international students.\nThe mixed-method study presented in this paper investigates the changes in direct and indirect intercultural contact and language-learning attitudes and effort of international students in the United Kingdom. Seventy international learners of English were asked to fill in a questionnaire three times during one academic year in an international foundation program. An additional 10 students and two of their English language tutors were interviewed at the end of their study period. We analysed variations in language-learning motivation as well as in the frequency and type of contact the learners experienced at three distinct points of time during the international study programme. The results indicate that whereas written and media contact increased in frequency during the academic year, the participants engaged in less frequent spoken contact at the end of the period investigated. The qualitative and quantitative data show that contact experiences, socio-environmental factors and learner internal variables have a dynamic impact on each other and they together can play an important role in the language-learning experiences of international students.	10	2014
10.1103/PhysRevLett.101.092502	05FC4B9B	Medium-mass nuclei from chiral nucleon-nucleon interactions	We compute the binding energies, radii, and densities for selected medium-mass nuclei within coupled-cluster theory and employ a bare chiral nucleon-nucleon interaction at next-to-next-to-next-to-leading order. We find rather well-converged results in model spaces consisting of 15 oscillator shells, and the doubly magic nuclei 40Ca, 48Ca, and the exotic 48Ni are underbound by about 1 MeV per nucleon within the coupled-cluster singles-doubles approximation. The binding-energy difference between the mirror nuclei 48Ca and 48Ni is close to theoretical mass table evaluations. Our computation of the one-body density matrices and the corresponding natural orbitals and occupation numbers provides a first step to a microscopic foundation of the nuclear shell model.	12	2008
10.1111/j.1742-1241.2004.00318.x	0BB3B6AF	Avandamet: Combined metformin-rosiglitazone treatment for insulin resistance in type 2 diabetes	Insulin resistance is a major endocrinopathy underlying the development of hyperglycaemia and cardiovascular disease in type 2 diabetes. Metformin (a biguanide) and rosiglitazone (a thiazolidinedione) counter insulin resistance, acting by different cellular mechanisms. The two agents can be used in combination to achieve additive glucose-lowering efficacy in the treatment of type 2 diabetes, without stimulating insulin secretion and without causing hypoglycaemia. Both agents also reduce a range of atherothrombotic factors and markers, indicating a lower cardiovascular risk. Early intervention with metformin is already known to reduce myocardial infarction and increase survival in overweight type 2 patients. Recently, a single-tablet combination of metformin and rosiglitazone, Avandamet, has become available. Avandamet is suitable for type 2 diabetic patients who are inadequately controlled by monotherapy with metformin or rosiglitazone. Patients already receiving separate tablets of metformin and rosiglitazone may switch to the single-tablet combination for convenience. Also, early introduction of the combination before maximal titration of one agent can reduce side effects. Use of Avandamet requires attention to the precautions for both metformin and rosiglitazone, especially renal, cardiac and hepatic competence. In summary, Avandamet is a single-tablet metformin-rosiglitazone combination that doubly targets insulin resistance as therapy for hyperglycaemia and vascular risk in type 2 diabetes.	10	2004
10.4102/jsava.v70i4.782	0CE4B719	The effect of gestation and lactation on bone calcium, phosphorus and magnesium in dairy cows.	A study was conducted to monitor changes in cortical bone mineral in the dairy cow in response to demands of lactation and pregnancy using rib bone biopsies in serial sampling. Sixteen Friesian cows from the University dairy herd were used to collect 9 samples during the lactation period and 5 samples during the dry period. The data were analysed using a split-plot design analysis of variance. There were no significant (P > 0.05) differences in cortical bone phosphorus concentrations in rib bone during the lactation period, but calcium concentrations in cortical bone were significantly (P < 0.05) higher at parturition and during the first 30 days of lactation compared to the next 30 days and between 90 and 120 days. Results reported here indicate that the cow resorbs cortical bone during the middle of the lactation period and not during the periparturient period as previously thought. Magnesium concentrations were also significantly (P < 0.05) higher at the beginning of lactation compared to some of the other sampling times, but cortical bone was significantly (P < 0.05) thinner at the beginning of lactation compared to several of the other sampling times. There were no significant (P > 0.05) differences in cortical bone Ca or Mg concentrations during the gestation period. Cortical bone P concentrations significantly (P < 0.05) decreased during the first 180 days, but significantly (P < 0.05) increased at 181-230 days and significantly (P < 0.05) decreased again at 231 days to term. Cortical bone thickness decreased significantly (P < 0.05) from the beginning of gestation to term. There were no significant (P > 0.05) differences in cortical bone thickness or Ca or Mg concentrations in cortical bone during the dry period, but cortical bone P concentrations were significantly (P < 0.05) greater at the end of the dry period compared to the first 30 days of the period. In general, cortical bone Ca and Mg values decreased as milk production increased up to 20 kg/day and cortical bone P values and bone thickness increased. In animals producing over 20 kg/day, however, cortical bone mineral values were greater and cortical bone thickness was lower compared to those animals producing less than 20 kg.	2	1999
10.4103/0972-9941.129970	0B0A217A	Single incision laparoscopic surgery - trans anal endoscopic microsurgery: A technological innovation.	Trans anal endoscopic microsurgery (TEM) first burst upon the scene several decades ago and then underwent a period of immersion. We have herein reported our experience in two cases who underwent TEM using laparoscopic techniques. The advent of single incision laparoscopic surgery (SILS) has made great inroads into various fields of general and gastrointestinal (GI) surgery. We decided to make use of the same technique in TEM for two patients who had large sessile villous adenomas of the rectum. We used this port and fixed it transanally to the edge of the anus. Carbon dioxide used for insufflation in laparoscopic surgery was used through one of the ports, and a telescope was inserted to the larger port. We made sure that the entire polyp was cut out completely until the circular muscle of the internal sphincter was clearly exposed. Next, the cut edges of the rectum were undermined between the mucosa and the circular muscles in order to bring the cut edges closer together. We were able to perform this SILS TEM in two cases. In both the cases, well differentiated villous adenoma (colonoscopically, biopsy proven before surgery) was confirmed after excision. The question has been raised whether TEM is the new laparoscopy for anorectal surgery. Increasingly, several reports are showing promise for treatment for early stage cancers and large rectal adenomas using TEM. Adoption of our technique using the SILS port that has not been previously described in medical literature, seems to be a promising tool for the future. TEM first burst upon the scene several decades ago and then under went a period of immersion. In recent years, with the onset of laparoscopic surgery, the thoughts and the ideas of using a laparoscopic surgical technique have invaded the area of colorectal cancer as well. We have herein reported our experience in two cases who underwent TEM using laparoscopic techniques.	1	2014
10.1107/S1600536807067839	04EC72B7	Poly[[diaqua-μ(4)-tartrato-μ(2)-tartrato-dimanganese(II)] dihydrate].	In the title compound, {[Mn(C(4)H(4)O(6))(H(2)O)]·H(2)O}(n), the Mn(2+) ion is connected to three different tartrate anions and a water mol-ecule, resulting in a distorted MnO(6) octa-hedral geometry. There are two tartrate half-anions in the asymmetric unit, both of which are completed by crystallographic twofold rotation symmetry. The tartrate dianions bridge the Mn(2+) ions to form a wave-like infinite layer. A series of O-H⋯O hydrogen bonds link the layers into a three-dimensional network.	1	2008
10.1590/S1415-47572000000400019	0C5C49CB	Genetic polymorphism of milk protein loci in Argentinian Holstein cattle	Some alleles of milk protein loci are associated with superior cheese production characteristics. The genetic polymorphism of the milk protein loci alpha s1-casein, beta -casein, kappa -casein and beta -lactoglobulin was examined in Argentinian Holstein cattle. Samples from 12 herds of four regions of Cordoba were analysed by starch gel electrophoresis. The chi 2 test was used to assess whether the populations were in Hardy-Weinberg equilibrium. Genotypic diversity was analysed by the Shannon-Weaver index. The observed genotypic frequencies were analysed by Hedrick's genetic identity and the genetic distance of Balakrishnan and Sanghvi. The allelic and genotypic frequencies were similar to those of other Holstein populations. The genotypic frequencies of the alpha s1-casein and beta -casein loci were in equilibrium, whereas in some populations the kappa -casein and beta -lactoglobulin loci were not. According to the Shannon-Weaver index the total genetic diversity within each herd was greater than 96%. The high values of identity agreed with the low genetic distances among populations. We conclude that there is extensive genetic homogeneity in Holstein cattle in Cordoba Province and that it would be feasible to select for B alleles at the kappa -casein and beta -lactoglobulin loci in order to improve the quality of milk available for cheese manufacturing. 	7	2000
10.1016/j.ecoleng.2013.06.042	03D19EA9	Characterizing hydraulic properties of filter material of a vertical flow constructed wetland	The filter material is a matrix of porous mineral material and organic matter that makes hydraulic characterization a difficult task. Here, we present a combined laboratory and in situ approach to assess the hydraulic properties of a VFCW installed at Evieu in Ain, France. The laboratory approach produces prior estimates of the local properties of the different VFCW system layers. These prior estimates are subsequently refined with inversely estimated parameters using the HYDRUS-1D code in combination with in situ hydrodynamic measurements. Laboratory experiments consisted of both direct (sand box, pressure chamber, and permeameter experiments) and inverse estimates (evaporation method) of hydraulic parameters. In situ measurements were based on 5.5-day monitoring of the full-scale filter using 24 time domain reflectometry (TDR) probes installed at different depths. Applying the methodology with successive optimizations led to a reliable assessment of the hydraulic parameters of the VFCW. We conclude that the consistent representation of the hydraulic behavior of the VFCW requires in situ hydrodynamic observations combined with inverse modeling. However, to avoid the ill-posedness of the inverse problem, the number of fitted parameters should be kept to a minimum and parameter initialization need to be based on local-scale laboratory measurements. © 2013 Elsevier B.V.	10	2013
10.1348/014466608X314935	04652955	Stereotype content model across cultures: towards universal similarities and some differences.	The stereotype content model (SCM) proposes potentially universal principles of societal stereotypes and their relation to social structure. Here, the SCM reveals theoretically grounded, cross-cultural, cross-groups similarities and one difference across 10 non-US nations. Seven European (individualist) and three East Asian (collectivist) nations (N=1,028) support three hypothesized cross-cultural similarities: (a) perceived warmth and competence reliably differentiate societal group stereotypes; (b) many out-groups receive ambivalent stereotypes (high on one dimension; low on the other); and (c) high status groups stereotypically are competent, whereas competitive groups stereotypically lack warmth. Data uncover one consequential cross-cultural difference: (d) the more collectivist cultures do not locate reference groups (in-groups and societal prototype groups) in the most positive cluster (high-competence/high-warmth), unlike individualist cultures. This demonstrates out-group derogation without obvious reference-group favouritism. The SCM can serve as a pancultural tool for predicting group stereotypes from structural relations with other groups in society, and comparing across societies.	259	2009
10.1186/1744-8069-6-9	081FCBFD	Alteration of primary afferent activity following inferior alveolar nerve transection in rats.	In order to evaluate the neural mechanisms underlying the abnormal facial pain that may develop following regeneration of the injured inferior alveolar nerve (IAN), the properties of the IAN innervated in the mental region were analyzed.	6	2010
10.4236/aces.2012.22029	084A89D7	Studies on the Evaporation Regulation Mechanisms of Crude Oil and Petroleum Products		4	2012
10.1063/1.4894856	11854F44	Wall heat transfer effects on the hydro / thermal behaviour of Poiseuille flow in micro / nanochannels Wall heat transfer effects on the hydro / thermal behaviour of Poiseuille flow in micro / nanochannels		1	2014
10.1590/S0102-695X2007000300006	13D1DD45	Pharmacological studies of ethanolic extracts of Maytenus rigida Mart (Celastraceae) in animal models	The crude ethanol extract (EEOH) of the bark of Maytenus rigida Mart (Celastraceae) a plant used in Brazil herbal traditional medicine, was tested for anti-inflammatory, antiulcer and antidiarrhoeal activities in animal models. No acute toxicological sign was observed in animals treated with the highest dose (5000 mg/kg, p.o. or 2000 mg/kg i.p.) of EEOH. The extract doses of 250, 500 or 750 mg/kg revealed a significant inhibitory effect (P < 0.01) in carrageenin-induced rat paw oedema and exhibited ulcer-protective properties against ethanol-induced ulceration in rats. An anti-diarrhoeal activity (P < 0.01) was also observed in castor-oil-induced diarrhoeal in mice. The intestinal transit was significantly (P < 0.01) reduced, however the pretreatment did not reduce the weight of intestinal contents. These results support the popular applications of Maytenus rigida for the treatment of inflammation, ulcer and diarrhoea in Brazil herbal traditional medicine.	5	2007
10.1016/j.ajic.2012.01.037	0053A389	Emergence of hand contamination with Aspergillus during demolition work	Hand rubbing with hydro-alcoholic solutions prevent the exogenous nosocomial infection, but the hydro-alcoholic solutions were not sporicidal. A major program of demolition was organized on the area of the University Hospital of Nancy (France) between 2007 and 2010, and this period is often considered as a possible source of suspending Aspergillus spores. This study shows the emergence of Aspergillus on the hands of the medical students during demolition period despite the same quality of hand hygiene. © 2013 by Association for Professionals in Infection Control and Epidemiology, Inc. Published by Elsevier Inc. All rights reserved.	2	2013
10.3390/ma3042567	0A010510	Novel materials through non-hydrolytic sol-gel processing: Negative thermal expansion oxides and beyond	Low temperature methods have been applied to the synthesis of many advanced materials. Non-hydrolytic sol-gel (NHSG) processes offer an elegant route to stable and metastable phases at low temperatures. Excellent atomic level homogeneity gives access to polymorphs that are difficult or impossible to obtain by other methods. The NHSG approach is most commonly applied to the preparation of metal oxides, but can be easily extended to metal sulfides. Exploration of experimental variables allows control over product stoichiometry and crystal structure. This paper reviews the application of NHSG chemistry to the synthesis of negative thermal expansion oxides and selected metal sulfides.	27	2010
10.1103/PhysRevD.57.5444	14CB6BE8	Electric dipole moment of top quark and CP-violating asymmetries in gamma gamma -> t tbar	CP-violating asymmetries due to a possible electric dipole interaction of the top quark in the production and subsequent decay of top quark-top antiquark pair in photon-photon collisions are studied. The asymmetries defined can be used to determine the imaginary part of the electric dipole form factors. A gamma-gamma collider with photon beams generated from laser back-scattering off electron beams with an integrated geometric luminosity of 20 fb^{-1} can put a limit of the order of 10^{-17} e cm on the imaginary part of the electric dipole form factor of the top quark if the electron beams have longitudinal polarization and the laser beams have circular polarization.	0	1997
10.1016/j.ijleo.2012.07.035	0857884F	PIN and APD photodetector efficiencies in the longer wavelength range 1300-1550 nm	In this report, a performance comparison of the conventional PIN photodiode with the Avalanche Photodiode (APD) in an optical communication system at longer wavelengths is presented. The effects of shot noise and thermal noise are compared and studied in detail. It was shown that the Q-factor of the eye diagram produced by each detector is heavily affected by the thermal noise in the PIN device, and by both the thermal and shot noise in the APD. Additionally, the relationship of receiver sensitivity with thermal and shot noise has been investigated and compared. © 2013 Elsevier GmbH.	2	2013
10.5194/hessd-8-4381-2011	04CCC601	Land classification based on hydrological landscape units		6	2011
10.1007/s11579-014-0116-2	0C4CEC3A	A simple model for market booms and crashes		0	2014
10.1080/10241230212911	083F4116	Steady-state solution of the PTC thermistor problem using a quadratic spline finite element method		1	2002
10.1016/j.atherosclerosis.2009.02.015	017769F7	Osteopontin gene variation and cardio/cerebrovascular disease phenotypes	We aimed at associating common osteopontin (OPN) gene variants with cardiovascular disease phenotypes.We scanned the OPN gene in 190 chromosomes from myocardial infarction (MI) patients and identified five variants in the promoter, three synonymous and one non-synonymous variant. All variants were investigated in case-control studies for MI (ECTIM: 990 cases, 900 controls) and brain infarction (BI) (GÉNIC: 466 cases, 444 controls). Promoter variants were functionally analyzed by bandshift assays, the coding D147D [T/C] by Western blot. Allele D147D C was independently and significantly associated with lower apoB levels (P = 0.044 [ECTIM] P = 0.03 [GENIC]), its allele frequency was significantly lower in patients with BI compared to controls (OR [95% CI] 0.39 [0.20-0.74], P = 0.004), and C allele carriers had a significantly lower frequency of presence of carotid plaques (P = 0.02). Bandshifts with HepG2 and Ea.hy926 nuclear proteins did not reveal any functionality of promoter variants, whereas the OPN-441C-containing construct resulted in reduced OPN protein expression in Western blots, complying with its potential protective effect on the phenotypes studied.We here provide evidence that a portion of the OPN locus is likely to associate with cardiovascular disease-related phenotypes. However, further experiments are warranted to clarify the functional role of OPN variants. © 2009 Elsevier Ireland Ltd. All rights reserved.	5	2009
10.1109/TAC.2004.826719	041D54C4	The application of dynamic programming to optimal inventory control	 This paper concerns a class of deterministic impulse control problems, arising in inventory control. A notable feature of the problem formulation is the presence of an end-point constraint. In consequence, the value function may be discontinuous. Viability theory provides a characterization of the value function as the unique lower semicontinuous solution to a Bensoussan-Lions type quasi-variational inequality (QVI), suitably interpreted for nondifferentiable, extended valued functions. Yet there are few examples in the literature of the use of this analytical machinery. This paper provides such an example. The example, which concerns a problem for which the value function is neither everywhere finite valued nor continuously differentiable on the interior of its effective domain, illustrates what is involved in calculating subdifferentials and checking satisfaction of QVI (in a generalized sense). This paper also provides a summary of the underlying theory, and gathers in the Appendix proofs of key results.	1	2004
10.1080/09518960500204657	145F87EF	A Newsletter in 1419? Antonio Morosini's Chronicle in the Light of Commercial Correspondence between Venice and Alexandria	While studying Venetian trade in Alexandria, I discovered a hitherto unknown letter in the State Archives of Venice which sheds light on the activities of the Venetian diarist Antonio Morosini and his chronicle. The letter is in Morosini's own hand and directed to his nephew, serving as Venetian consul in Alexandria. It deals mainly with political and military subjects and is therefore very different from the typical merchant letters of the period. Other letters directed to the same consul reveal the singular character of Morosini's; apart from its first and last paragraphs it seems to be almost an early form of newsletter or <span class="roman">avviso</span>. According to established opinion, the newsletter came into being only at the beginning of the sixteenth century. Therefore, the study of this letter has far-reaching consequences not only for research on Morosini's chronicle, on which this and several other merchant letters cast new light, but also for the history of news production and diffusion in general.	4	2005
10.1186/1471-2105-7-466	021A5F89	ProFAT: a web-based tool for the functional annotation of protein sequences.	BACKGROUND: The functional annotation of proteins relies on published information concerning their close and remote homologues in sequence databases. Evidence for remote sequence similarity can be further strengthened by a similar biological background of the query sequence and identified database sequences. However, few tools exist so far, that provide a means to include functional information in sequence database searches. RESULTS: We present ProFAT, a web-based tool for the functional annotation of protein sequences based on remote sequence similarity. ProFAT combines sensitive sequence database search methods and a fold recognition algorithm with a simple text-mining approach. ProFAT extracts identified hits based on their biological background by keyword-mining of annotations, features and most importantly, literature associated with a sequence entry. A user-provided keyword list enables the user to specifically search for weak, but biologically relevant homologues of an input query. The ProFAT server has been evaluated using the complete set of proteins from three different domain families, including their weak relatives and could correctly identify between 90% and 100% of all domain family members studied in this context. ProFAT has furthermore been applied to a variety of proteins from different cellular contexts and we provide evidence on how ProFAT can help in functional prediction of proteins based on remotely conserved proteins. CONCLUSION: By employing sensitive database search programs as well as exploiting the functional information associated with database sequences, ProFAT can detect remote, but biologically relevant relationships between proteins and will assist researchers in the prediction of protein function based on remote homologies.	19	2006
10.1016/j.ygyno.2013.04.004	03D56231	Robotic single-site hysterectomy (RSS-H) vs. laparoendoscopic single-site hysterectomy (LESS-H) in early endometrial cancer: A double-institution case-control study	Objective To report our experience with single-site robotic platform for IS3000 "Da Vinci" Si Surgical System to perform robotic single site hysterectomy (RSS-H), and to compare peri-operative results with a historical series of laparoendoscopic single site hysterectomies (LESS-H). Methods This is a retrospective case-control study, performed at the Gynecologic Oncologic Unit, National Cancer Institute "Regina Elena", Rome, and at the Gynecologic Oncologic Unit, Catholic University of the Sacred Heart, Rome, Italy between December 2011 and January 2013. Results 19 women underwent RSS-H (cases) and 38 patients were submitted to LESS-H (controls) for early endometrial cancer. Pre-surgical procedures (port placement and docking) required a median time of 8 min in the RSS-H group and a median time of 2 min in the LESS-H group (p = 0.0001). The median estimated blood loss was 75 ml in the cases and 30 ml in the controls (p = 0.005). The median operative time, calculated from the beginning of intraperitoneal procedures to the skin closure, was 90 min in the cases and 107 ml in the controls (p = ns). The median time to discharge from the hospital was postoperative day two for both techniques. Conclusions The few differences we registered do not seem clinically relevant, thus making the two procedures comparable. © 2013 Elsevier Inc.	2	2013
10.1186/1759-8753-2-12	033AABFD	Crypton transposons: identification of new diverse families and ancient domestication events	BACKGROUND: "Domestication" of transposable elements (TEs) led to evolutionary breakthroughs such as the origin of telomerase and the vertebrate adaptive immune system. These breakthroughs were accomplished by the adaptation of molecular functions essential for TEs, such as reverse transcription, DNA cutting and ligation or DNA binding. Cryptons represent a unique class of DNA transposons using tyrosine recombinase (YR) to cut and rejoin the recombining DNA molecules. Cryptons were originally identified in fungi and later in the sea anemone, sea urchin and insects.\n\nRESULTS: Herein we report new Cryptons from animals, fungi, oomycetes and diatom, as well as widely conserved genes derived from ancient Crypton domestication events. Phylogenetic analysis based on the YR sequences supports four deep divisions of Crypton elements. We found that the domain of unknown function 3504 (DUF3504) in eukaryotes is derived from Crypton YR. DUF3504 is similar to YR but lacks most of the residues of the catalytic tetrad (R-H-R-Y). Genes containing the DUF3504 domain are potassium channel tetramerization domain containing 1 (KCTD1), KIAA1958, zinc finger MYM type 2 (ZMYM2), ZMYM3, ZMYM4, glutamine-rich protein 1 (QRICH1) and "without children" (WOC). The DUF3504 genes are highly conserved and are found in almost all jawed vertebrates. The sequence, domain structure, intron positions and synteny blocks support the view that ZMYM2, ZMYM3, ZMYM4, and possibly QRICH1, were derived from WOC through two rounds of genome duplication in early vertebrate evolution. WOC is observed widely among bilaterians. There could be four independent events of Crypton domestication, and one of them, generating WOC/ZMYM, predated the birth of bilaterian animals. This is the third-oldest domestication event known to date, following the domestication generating telomerase reverse transcriptase (TERT) and Prp8. Many Crypton-derived genes are transcriptional regulators with additional DNA-binding domains, and the acquisition of the DUF3504 domain could have added new regulatory pathways via protein-DNA or protein-protein interactions.\n\nCONCLUSIONS: Cryptons have contributed to animal evolution through domestication of their YR sequences. The DUF3504 domains are domesticated YRs of animal Crypton elements.	23	2011
