Soils as biotic constructs favouring net primary productivity	1993	Many, if not most, physical and chemical properties of soils required for plant growth are affected strongly by biotic processes. Feedback processes involving primary producers and decomposers may be involved in the development of properties that favour net primary productivity in terrestrial ecosystems. However, both constructive and destructive effects of biota on soils can be observed. Apparently, effects favouring net primary production have accumulated and presently prevail in the various terrestrial ecosystems of the world. In some ecosystems, however, the dominant vegetation gains competitive advantage by making soils un “favourable” for most other plants. Ombrotrophic peat bogs and heathlands are cases in point. On the global scale, biotic processes can be seen as responsible for the persistence of water on the earth, through control of the earth's surface temperature under the influence of greenhouse gases. As a result, therefore, the large-scale geochemical and hydrological cycles, which are essential for chemical rejuvenation of the earth's surface, also depend on life processes. This is an aspect of Lovelock's Gaia hypothesis, which states that the earth has evolved over geologic time by feedback processes keeping the earth in a state comfortable for life by the action of living organisms. While the development of soils with “favourable” properties may be explained in evolutionary terms, such an explanation apparently does not suffice for the development of Gaia as a whole.	Geoderma	{u'scopus': u'2-s2.0-0027867908', u'doi': u'10.1016/0016-7061(93)90002-3', u'isbn': u'0016-7061', u'issn': u'00167061'}	http://www.mendeley.com/research/soils-biotic-constructs-favouring-net-primary-productivity
Tides and the evolution of planetary habitability.	2008	Tides raised on a planet by the gravity of its host star can reduce the planet's orbital semi-major axis and eccentricity. This effect is only relevant for planets orbiting very close to their host stars. The habitable zones of low-mass stars are also close in, and tides can alter the orbits of planets in these locations. We calculate the tidal evolution of hypothetical terrestrial planets around low-mass stars and show that tides can evolve planets past the inner edge of the habitable zone, sometimes in less than 1 billion years. This migration requires large eccentricities (>0.5) and low-mass stars ( less or similar to 0.35 M(circle)). Such migration may have important implications for the evolution of the atmosphere, internal heating, and the Gaia hypothesis. Similarly, a planet that is detected interior to the habitable zone could have been habitable in the past. We consider the past habitability of the recently discovered, approximately 5 M(circle) planet, Gliese 581 c. We find that it could have been habitable for reasonable choices of orbital and physical properties as recently as 2 Gyr ago. However, when constraints derived from the additional companions are included, most parameter choices that indicate past habitability require the two inner planets of the system to have crossed their mutual 3:1 mean motion resonance. As this crossing would likely have resulted in resonance capture, which is not observed, we conclude that Gl 581 c was probably never habitable.	Astrobiology	{u'doi': u'10.1089/ast.2007.0204', u'isbn': u'1557-8070 (Electronic)', u'arxiv': u'0807.0680', u'scopus': u'2-s2.0-48849112899', u'pmid': u'18598142', u'issn': u'1531-1074'}	http://www.mendeley.com/research/tides-evolution-planetary-habitability
Testing anthropic selection: a climate change example.	2011	Planetary anthropic selection, the idea that Earth has unusual properties since, otherwise, we would not be here to observe it, is a controversial idea. This paper proposes a methodology by which to test anthropic proposals by comparison of Earth to synthetic populations of Earth-like planets. The paper illustrates this approach by investigating possible anthropic selection for high (or low) rates of Milankovitch-driven climate change. Three separate tests are investigated: (1) Earth-Moon properties and their effect on obliquity; (2) Individual planet locations and their effect on eccentricity variation; (3) The overall structure of the Solar System and its effect on eccentricity variation. In all three cases, the actual Earth/Solar System has unusually low Milankovitch frequencies compared to similar alternative systems. All three results are statistically significant at the 5% or better level, and the probability of all three occurring by chance is less than 10(-5). It therefore appears that there has been anthropic selection for slow Milankovitch cycles. This implies possible selection for a stable climate, which, if true, undermines the Gaia hypothesis and also suggests that planets with Earth-like levels of biodiversity are likely to be very rare.	Astrobiology	{u'scopus': u'2-s2.0-79952961047', u'pmid': u'21401338', u'issn': u'1531-1074', u'isbn': u'1531-1074', u'doi': u'10.1089/ast.2010.0475'}	http://www.mendeley.com/research/testing-anthropic-selection-climate-change-example
Maximum entropy production in environmental and ecological systems.	2010	The coupled biosphere-atmosphere system entails a vast range of processes at different scales, from ecosystem exchange fluxes of energy, water and carbon to the processes that drive global biogeochemical cycles, atmospheric composition and, ultimately, the planetary energy balance. These processes are generally complex with numerous interactions and feedbacks, and they are irreversible in their nature, thereby producing entropy. The proposed principle of maximum entropy production (MEP), based on statistical mechanics and information theory, states that thermodynamic processes far from thermodynamic equilibrium will adapt to steady states at which they dissipate energy and produce entropy at the maximum possible rate. This issue focuses on the latest development of applications of MEP to the biosphere-atmosphere system including aspects of the atmospheric circulation, the role of clouds, hydrology, vegetation effects, ecosystem exchange of energy and mass, biogeochemical interactions and the Gaia hypothesis. The examples shown in this special issue demonstrate the potential of MEP to contribute to improved understanding and modelling of the biosphere and the wider Earth system, and also explore limitations and constraints to the application of the MEP principle.	Philosophical transactions of the Royal Society of London	{u'pmid': u'20368247', u'issn': u'1471-2970', u'doi': u'10.1098/rstb.2010.0018'}	http://www.mendeley.com/research/maximum-entropy-production-environmental-ecological-systems
Half a billion years of good weather: Gaia or good luck?	2007	For the past 550 million years, Earth has had a relatively stable climate, with average global temperatures generally fluctuating by Less than 10 degrees C from the present value of around 15 degrees C. In the preceding 4 billion years, temperature fluctuations were almost an order of magnitude greater One explanation for climate stability is that the biosphere evolves to maintain optimum conditions for Life (the Gaia hypothesis). But this stability could also result from luck and, without such good fortune, conditions on Earth would have been unsuitable for the evolution of complex Life: anthropic selection, in other words. One element of such good Luck concerns the climatic impact of the Moon; the properties of the Earth-Moon system only just allow a stable rotation axis for the Earth (considered a prerequisite for climate stability and the evolution of complex Life). Axial stability also requires Jupiter and Saturn to be widely spaced, offering a test of the rarity or otherwise of the solar system arrangement among exoplanet systems. Gravitational. microlensing surveys should allow this to be tested within a decade.	Astronomy & Geophysics	{u'scopus': u'2-s2.0-84894323308', u'isbn': u'1366-8781'}	http://www.mendeley.com/research/half-billion-years-good-weather-gaia-good-luck
Gaia's handmaidens: The Orlog model for conservation biology	2005	The Gaia hypothesis, which proposes that Earth's biota and material environment form a self-regulating system, has been influential in conservation biology, but it has not translated into specific guidelines. Proponents of phylogenetics and ecology often claim primacy over the foundations of conservation biology, a debate that has deep roots in philosophy and science. A more recent claim is that conservation efforts should protect evolutionary processes that will allow diversification. Phylogenetics, ecology, and evolution all have legitimate roles in conservation, when viewed in a temporal perspective. Phylogenetic studies identify the bioheritage of past species radiations, ecology preserves the life-support systems for these lineages in the present, and evolutionary processes allow adaptation of these lineages to novel challenges in the future. The concept of temporal domains in conservation (past, present, future) has an appropriate metaphor in the Norse worldview known as the Orlog. In this body of mythology, three sisters tend the tree of life and fend off a dragon gnawing at the roots. The names of these sisters, Urd, Verdandi, and Skuld, translate to Past, Present, and Future. In Viking mythology, the threads of life cannot persist without the cooperation of these sisters. In the science of conservation biology, they represent the handmaidens of Gaia-three scientific disciplines that can succeed only with a spirit of familial cooperation.	Conservation Biology	{u'scopus': u'2-s2.0-21344440512', u'doi': u'10.1111/j.1523-1739.2005.00100.x', u'isbn': u'0888-8892', u'issn': u'08888892'}	http://www.mendeley.com/research/gaias-handmaidens-orlog-model-conservation-biology
Maximum entropy production in environmental and ecological systems.	2010	The coupled biosphere-atmosphere system entails a vast range of processes at different scales, from ecosystem exchange fluxes of energy, water and carbon to the processes that drive global biogeochemical cycles, atmospheric composition and, ultimately, the planetary energy balance. These processes are generally complex with numerous interactions and feedbacks, and they are irreversible in their nature, thereby producing entropy. The proposed principle of maximum entropy production (MEP), based on statistical mechanics and information theory, states that thermodynamic processes far from thermodynamic equilibrium will adapt to steady states at which they dissipate energy and produce entropy at the maximum possible rate. This issue focuses on the latest development of applications of MEP to the biosphere-atmosphere system including aspects of the atmospheric circulation, the role of clouds, hydrology, vegetation effects, ecosystem exchange of energy and mass, biogeochemical interactions and the Gaia hypothesis. The examples shown in this special issue demonstrate the potential of MEP to contribute to improved understanding and modelling of the biosphere and the wider Earth system, and also explore limitations and constraints to the application of the MEP principle.	Philosophical transactions of the Royal Society of London. Series B, Biological sciences	{u'pmid': u'20368247', u'doi': u'10.1098/rstb.2010.0018', u'issn': u'1471-2970'}	http://www.mendeley.com/research/maximum-entropy-production-environmental-ecological-systems-4
The existentialities of biodiversity conservation	2000	Much has been written in recent years about the need to conserve biodiversity but few papers have highlighted the existentiality of biodiversity to human existence. Not only does it provide a wide range of goods, many of which are self-evidently essential to humans, but it also provides vital ecosystem services which comprise the regulation of global biogeochemical cycles. Recent research has emphasized the role of species diversity in these vital services, with the implication that species extinction may ultimately compromise the existence of humankind. Nevertheless, the transformation of natural ecosystems, notably forest/woodlands, continues apace at a time when the first positive signs of global warming are emerging which, in turn, reflects a substantial perturbation to the global biogeochemical cycle of carbon. With the global population set to increase by c.46 per cent in the next thirty years, the threat to the world's remaining biodiversity will undoubtedly intensify. Consequently, the potential for the provision of goods through, for example, biotechnology will be limited as will the ability of the biosphere to regulate biogeochemical cycles and hence climate. Amongst the ideas referred to in this paper are Lovelock's Gaia hypothesis and Vernadsky's noosphere, though neither refer overtly to the existentialities of biodiversity.	Archives of Nature Conservation and Landscape Research	{u'scopus': u'2-s2.0-0033929310', u'issn': u'00039306'}	http://www.mendeley.com/research/existentialities-biodiversity-conservation
Huntington and Lovelock: Climatic Determinism in the 20th Century	2004	Two scholars of the past century illustrate the changing yet lingering role of deterministic ideas in climatology. Early in the 20th century, Ellsworth Huntington wrote of the impact of climate on civilization and of climatic change on history and society. His claims were largely dismissed as being sweeping conjecture rather than demonstrable fact. Nevertheless, he was the leading proponent of the school of thought referred to as environmental determinism. His ideas received less attention as the discipline of geography moved in new directions in the 1930s. James Lovelock, writing late in the century, claimed that the Earth is a living organism capable of self-regulation. He called this the Gaia hypothesis. The idea of a living Earth was not especially new or controversial. However, he further suggested that the living Earth had powers of self-regulation, and that such cybernetic powers control the composition of the atmosphere and, subsequently, the temperature of the earth. Critics claimed that his proposed system was deterministic or teleological. Collectively, Huntington's and Lovelock's ideas demonstrate a range of deterministic theories in explaining the consequences of climatic processes and are relevant to current global change studies.	Physical Geography	{u'scopus': u'2-s2.0-12444292759', u'doi': u'10.2747/0272-3646.25.3.237', u'issn': u'0272-3646'}	http://www.mendeley.com/research/huntington-lovelock-climatic-determinism-20th-century
The simulated emergence of distributed environmental control in evolving microcosms.	2002	This work continues investigation into Gaia theory [Lovelock, (1995) The ages of Gaia, Oxford University Press] from an artificial life perspective [Downing, (2000) in Proceedings of the 7th International Conference on Artificial Life, (pp. 90-99) MIT Press], with the aim of assessing the general compatibility of emergent distributed environmental control with conventional natural selection. Our earlier system, GUILD [Downing and Zvirinsky, (1999) Artificial Life, 5, 291-318], displayed emergent regulation of the chemical environment by a population of metabolizing agents, but the chemical model underlying those results was trivial, essentially admitting all possible reactions at a single energy cost. The new model, METAMIC, utilizes abstract chemistries that are both (a) constrained to a small set of legal reactions, and (b) grounded in basic fundamental relationships between energy, entropy, and biomass synthesis/breakdown. To explore the general phenomena of emergent homeostasis, we generate 100 different chemistries and use each as the basis for several METAMIC runs, as part of a Gaia hunt. This search discovers 20 chemistries that support microbial populations capable of regulating a physical environmental factor within their growth-optimal range, despite the extra metabolic cost. Case studies from the Gaia hunt illustrate a few simple mechanisms by which real biota might exploit the underlying chemistry to achieve some control over their physical environment. Although these results shed little light on the question of Gaia on Earth, they support the possibility of emergent environmental control at the microcosmic level.	Artificial life	{u'scopus': u'2-s2.0-0036364977', u'pmid': u'12171634', u'doi': u'10.1162/106454602320184211', u'isbn': u'1064-5462 (Print)', u'issn': u'1064-5462'}	http://www.mendeley.com/research/simulated-emergence-distributed-environmental-control-evolving-microcosms
The fundamental processes in ecology: a thought experiment on extraterrestrial biospheres.	2003	Ecological science is often organised as a hierarchical series of entities: genes, individuals, populations, species, communities, ecosystems and biosphere. Here, I consider an alternative process-based approach to ecology, and analyse the nature of the fundamental processes in ecology. These fundamental processes are discussed in the context of the following question: 'for any planet with carbon-based life, which persists over geological time scales, what are the minimum set of ecological processes that must be present?' I suggest that the following processes would be present on any such planet: energy flow, multiple guilds, ecological trade-offs leading to within-guild biodiversity, ecological hypercycles, merging of organismal and ecological physiology, carbon sequestration and possibly photosynthesis. Nutrient cycling is described as an emergent property of these fundamental processes. I discuss reasons why a biosphere based on a single species with no nutrient cycling is very unlikely to exist. I also describe the concept of 'Gaian effect'. This suggests that some processes will always tend to extend the lifespan of a biosphere in which they develop (positive Gaian effect) while others could either increase or decrease (negative Gaian effect) such a lifespan. These ideas are discussed in the context of astrobiology, ecosystem services, conservation biology and Gaia theory.	Biological reviews of the Cambridge Philosophical Society	{u'scopus': u'2-s2.0-0038170501', u'pmid': u'12803419', u'doi': u'10.1017/S1464793102006048', u'isbn': u'1464-7931 (Print)', u'issn': u'1464-7931'}	http://www.mendeley.com/research/fundamental-processes-ecology-thought-experiment-extraterrestrial-biospheres
Gaia, God, and the Internet: The History of Evolution and the Utopia of Community in Media Society	2007	The question of religious content in the media has occupied many scholars studying the relationship between media and religion. However, the study of recent religious thought offers a promising perspective for the analysis of the cultural perceptions of various media technologies. After the Internet first appeared in American households in the middle of the 1990s, a variety of religious or spiritual interpretations of the new medium emerged. The far-reaching ideas see the Internet as the first step of the realisation of a divine entity consisting of the collective human mind. In this vision, the emergence of the Internet is considered to be part of a teleological evolutionary model. Essential for the religious and evolutionary construction of the Internet is an incorporation of Pierre Teilhard de Chardin's model of evolution - especially the idea of the noosphere, and its adoption in media theory by Marshall McLuhan. The connections of these ideas to James Loveloke's Gaia theory illustrate the notion of the Internet as an organic entity. The article outlines the processes of the reception of religious and evolutionary ideas which led to the recent interpretations of the Internet as a divine sphere.	Numen	{u'scopus': u'2-s2.0-34547573376', u'issn': u'0029-5973', u'isbn': u'0029-5973', u'doi': u'10.1163/156852707X184998'}	http://www.mendeley.com/research/gaia-god-internet-history-evolution-utopia-community-media-society
The Web of Life	1954	The vitality and accessibility of Fritjof Capra's ideas have made him perhaps the most eloquent spokesperson of the latest findings emerging at the frontiers of scientific, social, and philosophical thought. In his international bestsellers \emph{The Tao of Physics} and \emph{The Turning Point,} he juxtaposed physics and mysticism to define a new vision of reality. In \emph{The Web of Life,} Capra takes yet another giant step, setting forth a new scientific language to describe interrelationships and interdependence of psychological, biological, physical, social, and cultural phenomena--the "web of life." During the past twenty-five years, scientists have challenged conventional views of evolution and the organization of living systems and have developed new theories with revolutionary philosophical and social implications. Fritjof Capra has been at the forefront of this revolution. In \emph{The Web of Life,} Capra offers a brilliant synthesis of such recent scientific breakthroughs as the theory of complexity, Gaia theory, chaos theory, and other explanations of the properties of organisms, social systems, and ecosystems. Capra's surprising findings stand in stark contrast to accepted paradigms of mechanism and Darwinism and provide an extraordinary new foundation for ecological policies that will allow us to build and sustain communities without diminishing the opportunities for future generations. Now available in paperback for the first time, \emph{The Web of Life} is cutting-edge science writing in the tradition of James Gleick's \emph{Chaos,} Gregory Bateson's \emph{Mind and Matter,} and Ilya Prigogine's \emph{Order Out of Chaos.}	Soil Science	{u'doi': u'10.1097/00010694-195401000-00030', u'arxiv': u'arXiv:1403.2575v1', u'isbn': u'0385476760', u'scopus': u'2-s2.0-84886770728', u'issn': u'0038-075X'}	http://www.mendeley.com/research/web-life-6
Maximum entropy production in environmental and ecological systems.	2010	The coupled biosphere-atmosphere system entails a vast range of processes at different scales, from ecosystem exchange fluxes of energy, water and carbon to the processes that drive global biogeochemical cycles, atmospheric composition and, ultimately, the planetary energy balance. These processes are generally complex with numerous interactions and feedbacks, and they are irreversible in their nature, thereby producing entropy. The proposed principle of maximum entropy production (MEP), based on statistical mechanics and information theory, states that thermodynamic processes far from thermodynamic equilibrium will adapt to steady states at which they dissipate energy and produce entropy at the maximum possible rate. This issue focuses on the latest development of applications of MEP to the biosphere-atmosphere system including aspects of the atmospheric circulation, the role of clouds, hydrology, vegetation effects, ecosystem exchange of energy and mass, biogeochemical interactions and the Gaia hypothesis. The examples shown in this special issue demonstrate the potential of MEP to contribute to improved understanding and modelling of the biosphere and the wider Earth system, and also explore limitations and constraints to the application of the MEP principle.	Philosophical transactions of the Royal Society of London. Series B, Biological sciences	{u'pmid': u'20368247', u'issn': u'1471-2970', u'doi': u'10.1098/rstb.2010.0018'}	http://www.mendeley.com/research/maximum-entropy-production-environmental-ecological-systems-10
Maximum entropy production in environmental and ecological systems.	2010	The coupled biosphere-atmosphere system entails a vast range of processes at different scales, from ecosystem exchange fluxes of energy, water and carbon to the processes that drive global biogeochemical cycles, atmospheric composition and, ultimately, the planetary energy balance. These processes are generally complex with numerous interactions and feedbacks, and they are irreversible in their nature, thereby producing entropy. The proposed principle of maximum entropy production (MEP), based on statistical mechanics and information theory, states that thermodynamic processes far from thermodynamic equilibrium will adapt to steady states at which they dissipate energy and produce entropy at the maximum possible rate. This issue focuses on the latest development of applications of MEP to the biosphere-atmosphere system including aspects of the atmospheric circulation, the role of clouds, hydrology, vegetation effects, ecosystem exchange of energy and mass, biogeochemical interactions and the Gaia hypothesis. The examples shown in this special issue demonstrate the potential of MEP to contribute to improved understanding and modelling of the biosphere and the wider Earth system, and also explore limitations and constraints to the application of the MEP principle.	Philos. Trans. R. Soc. Lond. B. Biol. Sci.	{u'pmid': u'20368247', u'issn': u'1471-2970', u'doi': u'10.1098/rstb.2010.0018'}	http://www.mendeley.com/research/maximum-entropy-production-environmental-ecological-systems-8
Evaporation Research — A Critical Review and its Lessons for the Environmental Sciences	1994	There have been few significant advances in our knowledge of evaporation on an environmental scale during the past 4 decades, a state of affairs linked to the concurrent sterility of research in hydrology and the related environmental sciences. Furthermore, almost none of the advances have been used successfully in practice. This means that we can provide only trivial or dubious answers to important environmental questions. A critical review, based on a quarter century of research on evaporation, has indicated that much of the superficiality of the environmental sciences can be attributed to inappropriate methodologies and the application of linear cause-and-effect ways of thinking to the cybernetic feedback mechanisms that prevail in environmental systems. The resultant problems are particularly evident in the application of small-scale processes to large, environmentally significant areas and in the application of mechanistic concepts to the interactions between plants and their environments. A discussion of examples from studies in evaporation leads to the suggestion that we need a completely new approach that would recognize that a biological system can differ from a physical system, that a large-scale system can differ from the sum of its individual components, and that a forest is not just a collection of trees. Such an approach is exemplified in the Gaia hypothesis, in the accomplishments of the Bergen School of Meteorology during the 1920s and in the development of the complementary relationship between potential and actual areal evaporation.	Critical Reviews in Environmental Science and Technology	{u'scopus': u'2-s2.0-0028019626', u'issn': u'10643389'}	http://www.mendeley.com/research/evaporation-research-critical-review-lessons-environmental-sciences
The earth and its life: Systems perspective	1988	From the planetary point of view, the Earth can be imagined as a system comprised of interwined natural populations propagated through time via recycling. This recycling, or 'birth/death' process, imposes age patterns on natural populations of the solid earth, hydrosphere, atmosphere and living entities. Mathematically, the concept is analogous to that of population dynamics in living systems. The populations of the Earth system form a hierarchical structure. The hierarchy of geological tectonic realms contains populations of less than or equal to 10(24)-10(26) gr in size, with half-lives in the 10(7)-10(9) yr time range. The approximate parameters for the oceans are less than or equal to 10(24) gr and 10(2)-10(7) yr, for the atmosphere less than or equal to 10(21) gr and 10(-2)-10(7) yr, and for living systems less than or equal to 10(14)-10(19) gr and 10(-3)-10(-2) yr, respectively. In this perspective, and in departure from the GAIA hypothesis, the subordinate populations, such as those of living systems, are constrained to operate within limits imposed by the larger, and slower, hierarchies. They can overstep the imposed limits only on time scales shorter than the response time of the dominant populations. Isotopic record of past sea water shows that on time scales of 10(7) yr the solid earth, hydrosphere, atmosphere and life act as a unified system controlled by tectonics, that is by the hierarchy of the solid earth.	Origins of Life and Evolution of the Biosphere	{u'scopus': u'2-s2.0-0023672528', u'pmid': u'3368215', u'issn': u'01696149', u'isbn': u'0169-6149 (Print)', u'doi': u'10.1007/BF01808778'}	http://www.mendeley.com/research/earth-life-systems-perspective
Secular changes in the modes of carbonate deposition and the stability of the climate system; Geological Society of America, 2003 annual meeting	2003	In the late Phanerozoic, reduction in carbonate deposition on the continental shelves can be compensated for by the increased preservation in deep sea sediments of biogenic carbonate originating from planktic calcifiers living in the open ocean. The result of this is that ocean carbonate chemistry is strongly buffered and the carbon-climate system relatively stable against perturbation of sea level. However, before the advent of biogenic carbonate precipitation by pelagic calcareous plankton and benthic metazoa, carbonate deposition would have been largely restricted to shallow water photic environments. Neoproterozoic ice ages of near-global extent and multi million-year duration can thus be understood as a direct consequence of the weak "buffering" of the Precambrian carbon cycle. We hypothesize that the evolution of calcifying coccolithophores and foraminifera during the early Phanerozoic and associated secular change in the controls on carbonate deposition and ocean chemistry led to a fundamental change in how the Earth's climate system operated. This is arguably the first clear case in which biological evolution has led to increased climate stability--the central tenet of the "Gaia hypothesis". It would appear that a relatively small proportion of all planktic taxa are thus directly responsible for the relative stability of the modern climate system. 	Geological Society of America, 2003 annual meeting, Seattle, WA, United States, Nov. 2-5, 2003	{u'pmid': u'1066', u'isbn': u'0016-7592'}	http://www.mendeley.com/research/secular-changes-modes-carbonate-deposition-stability-climate-system-geological-society-america-2003
Maximum entropy production in environmental and ecological systems.	2010	The coupled biosphere-atmosphere system entails a vast range of processes at different scales, from ecosystem exchange fluxes of energy, water and carbon to the processes that drive global biogeochemical cycles, atmospheric composition and, ultimately, the planetary energy balance. These processes are generally complex with numerous interactions and feedbacks, and they are irreversible in their nature, thereby producing entropy. The proposed principle of maximum entropy production (MEP), based on statistical mechanics and information theory, states that thermodynamic processes far from thermodynamic equilibrium will adapt to steady states at which they dissipate energy and produce entropy at the maximum possible rate. This issue focuses on the latest development of applications of MEP to the biosphere-atmosphere system including aspects of the atmospheric circulation, the role of clouds, hydrology, vegetation effects, ecosystem exchange of energy and mass, biogeochemical interactions and the Gaia hypothesis. The examples shown in this special issue demonstrate the potential of MEP to contribute to improved understanding and modelling of the biosphere and the wider Earth system, and also explore limitations and constraints to the application of the MEP principle.	Phil. Trans. R. Soc. B	{u'pmid': u'20368247', u'issn': u'1471-2970', u'doi': u'10.1098/rstb.2010.0018'}	http://www.mendeley.com/research/maximum-entropy-production-environmental-ecological-systems-7
Sustainable Design: A Brief Appraisal of its Main Concepts	2012	Research linking design to sustainability surfaced in the 1970s and has since received broad attention in academic and professional literature. Rachel Carson’s book Silent Spring from 1962 and the Gaia hypothesis of James Lovelock and Lynn Margulis from 1974 inspired design, among many other disciplines, to search for an appropriate balance between industrial cultures and natural surroundings. This article tracks a brief idea-historical account of sustainable design theories. Main concepts in the field are consolidated under three criteria: ethics, technology fixes and social interaction. These criteria are considered as the main motivators for research and theory development in sustainable design. Following the Introduction, which gives an overview of concept development in design in general and sustainable design in particular, the second section explains the methodological onset for the analysis and introduces three concepts that represent important trends in sustainable design theory. The three concepts: Papanek’s socially and ecologically responsible design, the Design for the Environment approach, and Manzini’s sustainable everyday philosophy, are analysed in the third section according to the role they assign to the criteria. Further, the section reviews the concepts within a wider debate on sustainable development. The article concludes with a proposal as to how conceptualization in sustainable design could proceed, to meet the complexity of sustainability issues in present society. Copyright © 2012 John Wiley & Sons, Ltd and ERP Environment.	Sustainable Development	{u'scopus': u'2-s2.0-84862875997', u'doi': u'10.1002/sd.1534', u'issn': u'09680802'}	http://www.mendeley.com/research/sustainable-design-brief-appraisal-main-concepts
Maximum entropy production in environmental and ecological systems Introduction	2010	The coupled biosphere-atmosphere system entails a vast range of processes\nat different scales, from ecosystem exchange fluxes of energy, water\nand carbon to the processes that drive global biogeochemical cycles,\natmospheric composition and, ultimately, the planetary energy balance.\nThese processes are generally complex with numerous interactions\nand feedbacks, and they are irreversible in their nature, thereby\nproducing entropy. The proposed principle of maximum entropy production\n(MEP), based on statistical mechanics and information theory, states\nthat thermodynamic processes far from thermodynamic equilibrium will\nadapt to steady states at which they dissipate energy and produce\nentropy at the maximum possible rate. This issue focuses on the latest\ndevelopment of applications of MEP to the biosphere-atmosphere system\nincluding aspects of the atmospheric circulation, the role of clouds,\nhydrology, vegetation effects, ecosystem exchange of energy and mass,\nbiogeochemical interactions and the Gaia hypothesis. The examples\nshown in this special issue demonstrate the potential of MEP to contribute\nto improved understanding and modelling of the biosphere and the\nwider Earth system, and also explore limitations and constraints\nto the application of the MEP principle.	Philosophical Transactions of the Royal Society B-Biological Sciences	{u'doi': u'10.1098/rstb.2010.0018', u'isbn': u'0962-8436'}	http://www.mendeley.com/research/maximum-entropy-production-environmental-ecological-systems-introduction
Spora and Gaia: how microbes fly with their clouds	1998	We hypothesise that marine algae and various common microbes of the atmosphere (spora) use chemical induction of water condensation to enable or increase their wind dispersal between their aquatic, terrestrial or epiphytic growth sites. Biogenic chemical cloud condensation nuclei (CCN) and ice nuclei (IN), sometimes co-occurring in single species (e.g. Pseudomonas syringae), release heat energy of phase change, thus contributing to local air movements that can be used both for lofting and for lateral dispersal of their producers. The phase-change catalysis may occur on the microbial surface (e.g. P. syringae) or may happen more distantly through the release of chemical precursors for suitable ions (e.g. plankton-derived dimethylsulphide [DMS] forming atmospheric sulphate). Small phytoplankton and bacteria take off from water through bubble-burst processes especially in “white-caps”, these often themselves caused by convective winds. Selection for local induction of wind is likely to be most effective at the level of clonal microbial patches. Algal blooms having high DMS emission may represent attempts to create winds for dispersal; if so, algal cell changes occurring in such blooms may have features convergent to terrestrial dispersal cyclomorphoses of aphids, locusts, subcortical insects and others. It is already established that biogenic cloud formation occurs on a scale fully capable of affecting world climate. This fact features prominently in the Gaia Hypothesis. However, in contrast to the evolutionary scenario for microbe dispersal that we present, the claim of an adaptive function at the world level still lacks an explanatory mechanism.	Ethology Ecology & Evolution	{u'scopus': u'2-s2.0-0031967293', u'issn': u'0394-9370', u'isbn': u'0394-9370', u'doi': u'10.1080/08927014.1998.9522867'}	http://www.mendeley.com/research/spora-gaia-microbes-fly-clouds
Life as a planetary phenomenon:  the colonization of Mars.	1995	Life is a planet-wide phenomenon in which its components incessantly move and interact. Life imperatively recycles its parts at the surface of the Earth in a chemical transformation and physical transport that depends utterly on the energy from a recent star, the Sun. Humanity, entirely dependent on other beings, plays a recent and relatively small part in the great phenomenon of life that transports and transforms the surface of the Earth. Our species accelerates but does not dominate the metabolism of the Earth system. Ironically, during the Apollo days of the sixties, fears were rampant that Martian or other extraterrestrial "germs" might "contaminate" our planet. After Viking, such fears are seen as the manifestation of cultural paranoia. The Viking missions complemented ground-based astronomical observation and yielded definitive evidence for the lack of life on the red planet. The Gaia hypothesis states that the surface temperature, composition of the reactive gases, oxidation state, alkalinity-acidity on today's Earth are kept homeorrhetically at values set by the sum of the activities of the current biota. Life, in other words, not only produces and maintains its immediate environment, but appears on Earth only as a planetary phenomenon. Since the natural tendency of all life is to grow exponentially to fill proximal volume, the question now "can life ecopoietically expand to Mars?" is entirely equivalent to the query of "can Gaia reproduce?"	Microbiologia (Madrid, Spain)	{u'scopus': u'2-s2.0-18544412839', u'pmid': u'11539563', u'issn': u'02134101'}	http://www.mendeley.com/research/life-planetary-phenomenon-colonization-mars
Notes from the greenhouse world: A study in coevolution, planetary sustainability, and community structure	2010	This paper explores coevolution and governance of common goods using models of coevolving biospheres, in which adapting populations must collectively regulate their planet's climate or face extinction. The results support the Gaia hypothesis against challenges based on the tragedy of the commons: model creatures are often able to work together to maintain the common good (a suitable climate) without being undermined by "free riders." A long-term dynamics appears in which communities that cannot sustain Gaian cooperation give way to communities that can. This result provides an argument why a Gaia scenario should generally be observed, rather than a tragedy of the commons scenario. Second, a close look at how communities fail reveals failures that do not fit the tragedy of the commons framework and are better described in terms of conflict between differently positioned parties, with power over different aspects of the system. In the context of Norgaard's work, all these observations can be read as narratives of coevolution relevant to social communities as well as ecological ones, contrasting with pessimistic scenarios about common governance and supporting respect for traditional arrangements and restraint in intervention. ?? 2009 Elsevier B.V. All rights reserved.	Ecological Economics	{u'doi': u'10.1016/j.ecolecon.2009.06.017', u'arxiv': u'0910.2526', u'isbn': u'0921-8009', u'scopus': u'2-s2.0-74549131418', u'issn': u'09218009'}	http://www.mendeley.com/research/notes-greenhouse-world-study-coevolution-planetary-sustainability-community-structure
